id,postal_cd,country_cd,city_name,state_abbrv,latitude,longitude
12220,29386,US,White Stone,SC,34.9025000000,-81.8172000000
12221,29388,US,Woodruff,SC,34.7710210000,-82.0302580000
12222,29395,US,Jonesville,SC,34.8362000000,-81.6924000000
12223,29401,US,Charleston,SC,32.7775960000,-79.9419230000
12224,29402,US,Charleston,SC,32.7765000000,-79.9312000000
12225,29403,US,Charleston,SC,32.8002170000,-79.9427540000
12226,29404,US,Charleston AFB,SC,32.9000090000,-80.0542800000
12227,29405,US,North Charleston,SC,32.8504800000,-79.9820050000
12228,29406,US,Charleston,SC,32.9289350000,-80.0153280000
12229,29407,US,Charleston,SC,32.8012410000,-79.9947900000
12230,29409,US,Charleston,SC,32.7765000000,-79.9312000000
12231,29410,US,Hanahan,SC,32.9390400000,-79.9969040000
12232,29412,US,Charleston,SC,32.7038190000,-79.9430790000
12233,29413,US,Charleston,SC,32.7765000000,-79.9312000000
12234,29414,US,Charleston,SC,32.8511190000,-80.1235420000
12235,29415,US,North Charleston,SC,32.7765000000,-79.9312000000
12236,29416,US,Charleston,SC,32.7786000000,-79.9356000000
12237,29417,US,Charleston,SC,32.7765000000,-79.9312000000
12238,29418,US,North Charleston,SC,32.8900780000,-80.0589440000
12239,29419,US,North Charleston,SC,32.7765000000,-79.9312000000
12240,29420,US,North Charleston,SC,32.9405390000,-80.0982140000
12241,29422,US,Charleston,SC,32.7765000000,-79.9312000000
12242,29423,US,Charleston,SC,32.7738000000,-79.9333000000
12243,29424,US,Charleston,SC,32.7865000000,-79.9308000000
12244,29425,US,Charleston,SC,32.7799000000,-79.9416000000
12245,29426,US,Adams Run,SC,32.8029780000,-80.3637210000
12246,29429,US,Awendaw,SC,32.9538460000,-79.6875980000
12247,29430,US,Bethera,SC,33.1773080000,-79.7891120000
12248,29431,US,Bonneau,SC,33.3017360000,-79.8838880000
12249,29432,US,Branchville,SC,33.2494520000,-80.7886730000
12250,29433,US,Canadys,SC,33.0525000000,-80.6201000000
12251,29434,US,Cordesville,SC,33.1429220000,-79.8562860000
12252,29435,US,Cottageville,SC,32.9580150000,-80.4706520000
12253,29436,US,Cross,SC,33.3387730000,-80.1945200000
12254,29437,US,Dorchester,SC,33.1396460000,-80.4095420000
12255,29438,US,Edisto Island,SC,32.5677220000,-80.3089460000
12256,29439,US,Folly Beach,SC,32.6696110000,-79.9498120000
12257,29440,US,Georgetown,SC,33.3870120000,-79.3814220000
12258,29442,US,Georgetown,SC,33.3768000000,-79.2948000000
12259,29445,US,Goose Creek,SC,32.9890800000,-79.9933560000
12260,29446,US,Green Pond,SC,32.6648780000,-80.5252570000
12261,29447,US,Grover,SC,33.1052000000,-80.5951000000
12262,29448,US,Harleyville,SC,33.2347840000,-80.4525430000
12263,29449,US,Hollywood,SC,32.7042160000,-80.2723110000
12264,29450,US,Huger,SC,33.0416890000,-79.7652800000
12265,29451,US,Isle Of Palms,SC,32.8141440000,-79.7553520000
