id,postal_cd,country_cd,city_name,state_abbrv,latitude,longitude
12912,30464,US,Stillmore,GA,32.4250140000,-82.2288300000
12913,30467,US,Sylvania,GA,32.7856100000,-81.6082150000
12914,30470,US,Tarrytown,GA,32.2980690000,-82.5351500000
12915,30471,US,Twin City,GA,32.5459960000,-82.1486800000
12916,30473,US,Uvalda,GA,32.0327230000,-82.4835650000
12917,30474,US,Vidalia,GA,32.2060230000,-82.4349960000
12918,30475,US,Vidalia,GA,32.2148000000,-82.4107000000
12919,30477,US,Wadley,GA,32.8626230000,-82.4455220000
12920,30499,US,Reidsville,GA,32.0864000000,-82.1181000000
12921,30501,US,Gainesville,GA,34.3136480000,-83.8105560000
12922,30502,US,Chestnut Mountain,GA,34.1723000000,-83.8384000000
12923,30503,US,Gainesville,GA,34.2975000000,-83.8242000000
12924,30504,US,Gainesville,GA,34.2738840000,-83.8929040000
12925,30506,US,Gainesville,GA,34.3214200000,-83.8804830000
12926,30507,US,Gainesville,GA,34.2639880000,-83.7724000000
12927,30510,US,Alto,GA,34.4474660000,-83.5777980000
12928,30511,US,Baldwin,GA,34.4536320000,-83.4722030000
12929,30512,US,Blairsville,GA,34.8548840000,-83.9639980000
12930,30513,US,Blue Ridge,GA,34.7933290000,-84.3273900000
12931,30514,US,Blairsville,GA,34.8786000000,-84.0317000000
12932,30515,US,Buford,GA,34.1046000000,-84.0037000000
12933,30516,US,Bowersville,GA,34.3767110000,-83.0362910000
12934,30517,US,Braselton,GA,34.1302860000,-83.7895340000
12935,30518,US,Buford,GA,34.1307920000,-84.0192640000
12936,30519,US,Buford,GA,34.0932220000,-83.9359380000
12937,30520,US,Canon,GA,34.3475610000,-83.0813800000
12938,30521,US,Carnesville,GA,34.3584800000,-83.2973780000
12939,30522,US,Cherry Log,GA,34.7965960000,-84.3350650000
12940,30523,US,Clarkesville,GA,34.7166060000,-83.5099340000
12941,30525,US,Clayton,GA,34.8951560000,-83.3799670000
12942,30527,US,Clermont,GA,34.4791360000,-83.7753120000
12943,30528,US,Cleveland,GA,34.6175350000,-83.7759480000
12944,30529,US,Commerce,GA,34.2208060000,-83.4981740000
12945,30530,US,Commerce,GA,34.2275350000,-83.3798230000
12946,30531,US,Cornelia,GA,34.4994960000,-83.5871390000
12947,30533,US,Dahlonega,GA,34.5794700000,-84.0248810000
12948,30534,US,Dawsonville,GA,34.4606800000,-84.1518360000
12949,30535,US,Demorest,GA,34.5859460000,-83.5706860000
12950,30536,US,Ellijay,GA,34.6568760000,-84.3479720000
12951,30537,US,Dillard,GA,34.9785080000,-83.3479520000
12952,30538,US,Eastanollee,GA,34.4812400000,-83.2644880000
12953,30539,US,East Ellijay,GA,34.6790900000,-84.4659200000
